"User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3","Purchase"
"1000609","1","2","7","1","1","0","66","235","238","418486"
"1000610","1","2","4","1","1","0","366","521","380","672522"
"1000611","1","3","0","2","1","0","387","471","287","778813"
"1000612","1","5","7","2","1","0","152","176","166","304029"
"1000613","1","3","20","2","1","1","293","264","156","406846"
"1000615","1","5","17","2","3","0","199","438","266","708327"
"1000616","1","2","7","1","2","0","134","167","151","304304"
"1000617","0","2","7","2","1","0","86","130","41","138586"
"1000618","1","2","0","1","3","0","205","142","79","227620"
"1000619","0","1","1","1","0","0","93","124","55","137325"
"1000620","1","1","0","0","3","0","423","540","285","751094"
"1000622","1","2","0","1","1","1","278","193","117","394866"
"1000623","1","2","17","2","3","1","320","551","501","1066019"
"1000624","1","2","1","1","3","0","1208","1385","860","2126253"
"1000625","0","3","12","2","2","1","157","140","34","168018"
"1000626","1","1","4","1","4","1","155","308","240","499249"
"1000627","1","5","2","2","2","1","113","134","137","235462"
"1000628","0","3","0","2","2","0","126","179","81","190723"
"1000629","0","0","10","2","2","0","490","652","507","982182"
"1000630","0","3","14","2","2","0","430","599","192","533034"
"1000631","1","3","17","2","3","1","1012","1003","730","1709733"
"1000632","1","4","17","2","2","0","37","87","173","198885"
"1000633","1","2","17","1","4","0","167","171","83","276233"
"1000634","0","0","10","2","4","0","175","234","244","397746"
"1000635","1","6","17","2","4","1","590","524","205","764450"
"1000636","1","1","20","2","4","0","257","447","441","677625"
"1000637","1","3","12","1","2","1","1146","1258","762","1859809"
"1000638","1","2","6","2","1","1","230","249","216","540502"
"1000639","1","4","17","1","2","1","980","1527","1055","2205672"
"1000641","0","3","0","0","2","1","373","458","266","704608"
"1000643","1","2","2","2","0","1","244","186","66","231193"
"1000644","1","2","20","2","2","1","386","451","186","551849"
"1000645","1","3","20","0","2","0","171","223","82","306771"
"1000646","1","3","7","2","2","0","619","1237","967","1824299"
"1000647","1","3","12","1","1","1","367","751","582","1188757"
"1000648","0","2","12","1","1","1","602","618","282","908693"
"1000649","1","2","4","1","2","1","236","270","140","470229"
"1000650","1","2","17","2","2","1","61","228","176","353832"
"1000652","1","1","20","2","3","0","463","799","497","680293"
"1000654","1","5","7","2","4","1","592","903","388","1125876"
"1000655","0","2","2","1","2","0","1274","1328","577","1416120"
"1000656","0","4","16","2","3","1","674","528","275","872746"
"1000657","0","5","13","2","1","0","221","75","36","281715"
"1000658","0","2","0","1","1","0","342","331","205","436699"
"1000659","0","2","0","2","4","0","450","364","141","541914"
"1000661","1","4","1","2","2","1","245","253","186","539307"
"1000662","1","1","4","1","2","0","228","337","351","581960"
"1000663","0","2","7","0","1","0","230","422","401","652623"
"1000664","1","3","18","2","2","1","546","597","281","940371"
"1000666","0","1","0","2","2","0","399","424","271","571074"
"1000667","1","2","18","2","2","1","746","647","398","820045"
"1000668","0","2","3","2","2","0","113","202","124","263331"
"1000670","1","2","12","1","3","1","426","343","74","408086"
"1000671","1","1","4","2","0","0","505","579","280","987638"
"1000673","1","2","20","0","4","0","1372","1163","522","1527383"
"1000674","1","2","17","2","4","0","212","426","405","695104"
"1000675","1","2","20","2","1","1","162","108","5","154311"
"1000676","1","1","16","1","1","1","1157","1308","523","1657010"
"1000677","1","5","2","1","1","1","751","531","245","976018"
"1000679","1","3","16","2","4","1","274","372","161","519796"
"1000680","1","2","12","2","1","0","100","138","78","187350"
"1000681","1","3","7","2","3","1","66","121","101","220000"
"1000682","1","2","4","2","1","0","319","293","155","558836"
"1000683","1","2","4","0","3","1","66","202","148","284790"
"1000685","1","2","4","0","1","1","350","374","356","621455"
"1000686","1","1","4","0","1","1","73","107","80","146182"
"1000687","0","2","7","2","4","0","1102","1658","874","1663970"
"1000688","1","6","13","2","2","1","157","230","89","189431"
"1000689","0","5","0","0","0","1","405","752","343","609105"
"1000690","1","2","12","2","3","0","617","715","387","1088071"
"1000691","1","3","11","1","2","1","349","377","203","603718"
"1000694","1","1","4","0","4","0","113","120","36","137199"
"1000695","0","1","1","0","2","0","548","772","519","1097834"
"1000698","1","1","4","0","1","0","736","893","678","1319767"
"1000700","1","5","17","2","1","1","146","141","113","226527"
"1000701","0","1","4","1","0","0","242","218","119","350283"
"1000702","1","3","7","1","2","1","1288","1609","863","1994097"
"1000704","0","3","8","2","2","0","269","300","53","320894"
"1000705","1","2","4","2","0","1","374","451","400","684297"
"1000706","1","3","20","1","2","0","559","396","174","575543"
"1000707","1","3","7","2","1","0","232","306","221","401749"
"1000708","1","2","0","2","2","0","42","28","24","58625"
"1000709","1","1","0","2","1","0","396","297","150","272784"
"1000711","1","2","18","0","4","0","524","587","272","847538"
"1000712","1","2","0","1","2","0","604","1065","990","1789875"
"1000713","1","3","7","1","3","0","553","1128","801","1379308"
"1000715","1","1","0","1","1","0","317","310","233","550777"
"1000717","1","2","11","2","0","0","135","184","117","191972"
"1000718","1","1","2","2","2","0","419","728","431","931448"
"1000719","1","0","0","2","4","0","93","90","93","137902"
"1000720","1","1","0","1","0","0","623","889","586","1099069"
"1000722","1","2","12","1","4","0","178","302","150","319721"
"1000723","1","2","12","2","3","1","83","72","33","117807"
"1000724","1","5","13","1","2","1","428","877","395","783550"
"1000725","1","6","11","0","1","0","231","214","101","377891"
"1000726","0","2","9","2","0","1","223","394","125","317086"
"1000727","1","3","11","1","4","1","907","806","232","1211978"
"1000728","1","2","6","2","4","0","618","651","189","727954"
"1000729","1","3","12","2","0","0","239","726","757","1164036"
"1000730","1","2","0","2","4","1","136","219","128","357978"
"1000732","1","2","7","1","4","0","483","582","311","851948"
"1000733","1","3","16","2","1","1","308","372","284","613928"
"1000734","1","2","7","2","1","1","191","105","122","202452"
"1000735","1","2","14","0","3","0","1145","1663","960","1989971"
"1000736","1","1","12","2","0","1","382","494","274","770661"
"1000737","1","0","19","0","2","0","832","964","429","1268781"
"1000738","1","1","17","2","1","0","149","160","64","228810"
"1000739","1","3","12","2","3","0","298","541","422","952905"
"1000740","1","2","14","2","1","0","139","183","99","249478"
"1000741","1","2","5","2","1","1","374","296","82","270881"
"1000742","1","1","0","2","1","0","116","204","240","291407"
"1000743","0","0","2","0","2","0","398","441","146","566838"
"1000744","1","2","17","1","2","0","498","1154","945","1590080"
"1000746","0","1","19","1","3","0","1195","1784","1159","1964817"
"1000748","1","2","0","2","4","0","283","285","222","449478"
"1000749","1","3","18","1","0","0","1704","1622","820","1991515"
"1000750","0","3","9","1","4","1","226","202","77","301150"
"1000751","0","2","17","2","3","0","100","49","40","167733"
"1000753","1","0","10","2","1","0","643","737","647","1220645"
"1000754","1","3","7","2","3","0","548","776","339","1089328"
"1000755","0","3","0","1","3","1","408","509","253","709951"
"1000756","1","3","0","2","2","0","84","166","129","257775"
"1000757","1","2","12","0","1","0","1410","1734","1038","2295741"
"1000758","1","3","7","2","3","1","132","144","75","191372"
"1000759","0","6","3","2","1","0","364","689","244","405079"
"1000760","1","6","15","0","4","1","228","207","75","300758"
"1000761","1","1","7","2","3","0","47","83","117","154001"
"1000762","1","0","10","2","2","0","61","139","196","280667"
"1000764","1","1","20","2","2","0","372","476","345","901215"
"1000765","1","2","17","1","1","0","863","1420","1298","2157012"
"1000766","0","2","7","2","3","1","140","156","103","203258"
"1000767","1","2","12","2","1","0","627","859","412","995674"
"1000769","1","4","17","2","4","1","305","423","90","393535"
"1000771","0","5","1","2","0","0","69","101","70","116906"
"1000772","1","1","12","2","2","0","290","445","313","560484"
"1000773","1","2","6","1","3","0","167","186","96","259351"
"1000774","1","1","4","0","4","0","567","967","509","1215237"
"1000775","1","0","17","2","1","0","68","37","49","108504"
"1000776","0","2","3","1","1","0","346","487","196","442338"
"1000777","1","1","19","1","1","0","1126","1742","1202","1963785"
"1000778","1","1","17","2","4","0","228","618","653","1214811"
"1000779","1","2","0","1","2","1","184","208","23","215086"
"1000783","1","2","4","0","2","0","154","504","514","880507"
"1000785","1","1","19","2","4","0","112","492","281","789149"
"1000786","1","2","0","2","2","0","126","295","336","489448"
"1000787","1","1","4","2","2","0","346","399","163","560053"
"1000788","1","2","0","2","1","0","423","870","683","1129232"
"1000789","1","1","1","1","3","1","320","303","172","528098"
"1000791","1","3","7","1","1","0","829","1311","994","1932290"
"1000792","1","2","17","1","2","0","311","347","273","529174"
"1000793","0","3","14","2","1","0","490","566","408","768741"
"1000794","1","5","20","2","2","1","127","101","67","194747"
"1000795","0","3","14","1","1","0","483","581","149","559717"
"1000796","1","5","6","1","4","1","1081","1711","1080","1875821"
"1000797","0","5","7","2","1","0","303","520","192","387593"
"1000798","0","2","20","2","1","1","888","1116","752","1530451"
"1000799","0","2","5","2","3","1","112","134","62","226774"
"1000801","0","2","20","2","4","0","1005","999","536","1374553"
"1000803","1","1","4","2","0","0","42","183","294","428406"
"1000804","1","2","20","2","0","0","119","90","46","201161"
"1000805","1","3","12","1","1","0","273","461","182","407088"
"1000806","1","3","0","2","3","1","190","198","87","442504"
"1000807","1","1","4","2","2","0","81","104","64","152576"
"1000808","1","2","7","1","1","1","1067","1157","560","1282348"
"1000809","1","2","17","2","1","0","257","316","180","505430"
"1000810","1","2","12","2","4","0","251","508","402","833537"
"1000811","1","5","0","0","0","1","243","275","89","392815"
"1000812","1","2","6","2","2","0","325","276","107","458736"
"1000813","1","1","4","2","1","1","190","183","77","210764"
"1000814","0","1","4","1","1","0","66","76","158","270810"
"1000816","1","4","0","2","2","0","669","959","539","1096272"
"1000817","1","1","4","1","2","0","1058","1714","1118","2439290"
"1000818","1","1","4","2","2","0","547","658","434","957886"
"1000819","1","3","7","0","1","0","88","276","198","403519"
"1000820","1","3","7","0","1","0","301","676","532","730066"
"1000821","1","1","2","2","2","0","65","69","5","82484"
"1000822","0","2","1","1","0","1","929","1082","605","1298873"
"1000823","1","2","0","2","1","0","355","353","74","573436"
"1000824","1","3","12","0","2","1","1080","984","473","1537297"
"1000825","1","6","1","2","4","1","163","184","57","151520"
"1000826","0","3","1","2","1","1","125","36","23","178480"
"1000827","1","4","2","2","4","1","85","109","59","133845"
"1000828","1","1","4","2","2","0","382","468","132","523285"
"1000829","1","0","19","0","2","0","576","629","272","982611"
"1000830","1","3","7","0","3","0","598","803","471","912814"
"1000832","1","1","2","2","4","0","496","564","148","675540"
"1000833","1","3","7","2","1","1","115","93","17","126865"
"1000834","0","3","12","2","0","0","192","304","150","312523"
"1000835","1","6","0","2","1","0","172","118","56","113584"
"1000836","1","2","11","0","4","0","209","233","239","209372"
"1000837","1","6","7","2","1","1","188","296","201","420822"
"1000838","1","5","17","2","0","0","595","550","260","1062593"
"1000840","0","2","3","2","1","1","776","904","433","1263144"
"1000842","0","1","0","1","3","0","87","90","27","162002"
"1000843","1","2","7","1","2","1","331","334","135","541222"
"1000844","1","2","0","1","3","1","308","391","248","478752"
"1000845","0","1","0","0","2","0","193","175","112","282390"
"1000846","1","2","5","2","3","1","690","773","583","1438458"
"1000847","0","2","7","1","1","1","162","155","49","194540"
"1000848","1","2","15","1","0","0","165","224","134","347165"
"1000849","1","2","3","1","2","1","340","403","183","429999"
"1000851","1","1","4","1","1","0","213","379","307","512182"
"1000852","1","2","5","2","1","0","83","77","48","139975"
"1000853","1","2","17","1","4","0","138","324","390","775391"
"1000854","0","2","16","1","1","0","1731","2337","867","2171385"
"1000856","0","4","6","1","1","0","214","185","49","291934"
"1000857","1","3","17","2","3","1","280","372","100","396537"
"1000858","1","3","14","1","4","0","659","970","667","1054410"
"1000859","1","2","12","1","4","1","624","625","368","717830"
"1000860","1","1","0","2","0","0","182","148","32","139334"
"1000861","1","2","7","2","0","0","232","284","190","456026"
"1000862","1","3","7","0","0","1","410","382","157","536555"
"1000863","1","2","7","2","4","0","113","228","215","573792"
"1000864","0","2","0","1","3","0","513","498","135","619706"
"1000867","1","4","12","2","1","1","159","154","164","234652"
"1000868","1","5","17","2","4","0","357","281","74","267776"
"1000870","0","2","1","1","4","1","133","128","0","130403"
"1000871","1","0","10","1","1","0","187","192","55","274355"
"1000872","1","5","1","1","3","1","320","384","232","603122"
"1000873","1","6","6","2","3","1","637","574","232","941438"
"1000875","1","0","10","2","4","0","274","268","89","432366"
"1000878","1","1","2","2","2","0","122","234","181","274379"
"1000880","1","3","17","0","1","0","330","549","473","690889"
"1000882","1","1","2","2","4","0","228","414","305","632518"
"1000883","0","3","14","2","0","0","115","123","59","175724"
"1000884","1","0","10","2","3","0","336","460","217","615705"
